label,chrF++
xx-ace_Arab,15.940054638002751
xx-ace_Latn,27.80405110859784
xx-acm_Arab,24.631238862358842
xx-acq_Arab,24.698404431931042
xx-aeb_Arab,23.771286767156937
xx-afr_Latn,34.49100140072053
xx-ajp_Arab,25.638104187070194
xx-aka_Latn,19.83820442019406
xx-als_Latn,32.11335469628187
xx-amh_Ethi,16.460674294193645
xx-apc_Arab,25.364513326298095
xx-arb_Arab,25.416285227959033
xx-arb_Latn,21.36133195868429
xx-ars_Arab,25.30721674370441
xx-ary_Arab,22.182716455001316
xx-arz_Arab,24.155536802607926
xx-asm_Beng,20.328726711156392
xx-ast_Latn,30.248084427704768
xx-awa_Deva,25.727230120667382
xx-ayr_Latn,11.10779582017659
xx-azb_Arab,21.971243330054595
xx-azj_Latn,25.464841658348025
xx-bak_Cyrl,24.322372967704034
xx-bam_Latn,17.153624125437776
xx-ban_Latn,29.8871711548493
xx-bel_Cyrl,23.874169962039673
xx-bem_Latn,25.35006825296886
xx-ben_Beng,24.99851469080362
xx-bho_Deva,23.92750078096997
xx-bjn_Arab,16.803176639686384
xx-bjn_Latn,31.22029280946349
xx-bod_Tibt,15.121985995699285
xx-bos_Latn,27.927032292264375
xx-bug_Latn,20.676464232769437
xx-bul_Cyrl,32.81322474758564
xx-cat_Latn,33.21891806292844
xx-ceb_Latn,36.63280753319659
xx-ces_Latn,26.48919096921245
xx-cjk_Latn,13.303512708187244
xx-ckb_Arab,24.626275500258252
xx-crh_Latn,24.319380680632058
xx-cym_Latn,30.426289496370224
xx-dan_Latn,33.29715343500318
xx-deu_Latn,32.09882514072582
xx-dik_Latn,7.722679334085523
xx-dyu_Latn,9.244063643341056
xx-dzo_Tibt,17.249589150467504
xx-ell_Grek,27.511082279766825
xx-eng_Latn,37.04838935048277
xx-epo_Latn,34.42302159353181
xx-est_Latn,29.49818205756002
xx-eus_Latn,29.832031257052716
xx-ewe_Latn,17.525224242411664
xx-fao_Latn,26.510064334773702
xx-fij_Latn,30.711441522508693
xx-fin_Latn,28.92879016053966
xx-fon_Latn,8.55337758552846
xx-fra_Latn,34.648176088885954
xx-fur_Latn,29.54612533193497
xx-fuv_Latn,8.573744184460825
xx-gaz_Latn,21.998888452897923
xx-gla_Latn,28.873707699932872
xx-gle_Latn,28.784108542114335
xx-glg_Latn,32.16026267518262
xx-grn_Latn,19.476015581061333
xx-guj_Gujr,25.454220861600476
xx-hat_Latn,30.55500538273927
xx-hau_Latn,30.105719027540882
xx-heb_Hebr,25.434187103952716
xx-hin_Deva,27.905543179745624
xx-hne_Deva,26.162885904445748
xx-hrv_Latn,26.814126974390035
xx-hun_Latn,27.2526440842269
xx-hye_Armn,28.926398438113647
xx-ibo_Latn,24.553268207685015
xx-ilo_Latn,32.90435382001648
xx-ind_Latn,36.41551689271172
xx-isl_Latn,25.53810084567697
xx-ita_Latn,30.131228361244684
xx-jav_Latn,32.308249840992076
xx-jpn_Jpan,13.957925090618467
xx-kab_Latn,16.1171662069839
xx-kac_Latn,22.544008499150927
xx-kam_Latn,13.090641907943168
xx-kan_Knda,27.20798966111644
xx-kas_Arab,16.757938042381323
xx-kas_Deva,14.031368452944925
xx-kat_Geor,28.04751686766843
xx-kaz_Cyrl,28.46820452190314
xx-kbp_Latn,11.814764936350995
xx-kea_Latn,31.419464673703672
xx-khk_Cyrl,26.016172135913358
xx-khm_Khmr,24.000884141054225
xx-kik_Latn,15.316694454587745
xx-kin_Latn,28.324903498748473
xx-kir_Cyrl,25.137385896832853
xx-kmb_Latn,20.47422126689761
xx-kmr_Latn,25.277468655228684
xx-knc_Arab,8.826804241304409
xx-knc_Latn,13.984596830718809
xx-kon_Latn,29.14899500526453
xx-kor_Hang,14.322532241890615
xx-lao_Laoo,29.194536626388306
xx-lij_Latn,27.382137698502856
xx-lim_Latn,26.620911560253035
xx-lin_Latn,32.3258008014241
xx-lit_Latn,28.464564111349596
xx-lmo_Latn,24.295287417761095
xx-ltg_Latn,25.661075982979153
xx-ltz_Latn,29.724364898322982
xx-lua_Latn,22.094354930291697
xx-lug_Latn,22.20074754119808
xx-luo_Latn,22.049881037450074
xx-lus_Latn,21.19247795562231
xx-lvs_Latn,28.982457245782626
xx-mag_Deva,27.305224983102704
xx-mai_Deva,27.685634783114356
xx-mal_Mlym,26.97248613419399
xx-mar_Deva,25.032650958420128
xx-min_Arab,19.041536142448606
xx-min_Latn,30.067370221494883
xx-mkd_Cyrl,32.07097121706073
xx-mlt_Latn,29.055742236167948
xx-mni_Beng,17.24934679688215
xx-mos_Latn,8.811991902474599
xx-mri_Latn,33.04638510962807
xx-mya_Mymr,27.73983269112728
xx-nld_Latn,30.50932716193658
xx-nno_Latn,30.258845133235447
xx-nob_Latn,31.080705652448533
xx-npi_Deva,26.414000746865018
xx-nso_Latn,32.270223922688146
xx-nus_Latn,12.154550312562092
xx-nya_Latn,28.94199916825991
xx-oci_Latn,32.4656941336657
xx-ory_Orya,22.320107440631904
xx-pag_Latn,26.640370645296898
xx-pan_Guru,25.1690892663315
xx-pap_Latn,32.31683447267743
xx-pbt_Arab,21.761212303793446
xx-pes_Arab,28.249428542322352
xx-plt_Latn,34.52428936400093
xx-pol_Latn,25.75168162429906
xx-por_Latn,33.530991613703755
xx-prs_Arab,28.810694097523378
xx-quy_Latn,18.617045577604593
xx-ron_Latn,32.13314530429155
xx-run_Latn,24.420207901830217
xx-rus_Cyrl,28.5124939270492
xx-sag_Latn,24.63800532273638
xx-san_Deva,19.35918695486999
xx-sat_Olck,2.0801668067113646
xx-scn_Latn,26.519243552557082
xx-shn_Mymr,23.082626157999993
xx-sin_Sinh,23.99741925672461
xx-slk_Latn,27.41676723102069
xx-slv_Latn,28.7702185133904
xx-smo_Latn,35.951146393294074
xx-sna_Latn,26.738720268735232
xx-snd_Arab,24.748351335066936
xx-som_Latn,25.7821770486667
xx-sot_Latn,32.25805798792484
xx-spa_Latn,31.301396788055275
xx-srd_Latn,32.1190938142324
xx-srp_Cyrl,29.642967427630808
xx-ssw_Latn,24.85539819837285
xx-sun_Latn,30.10762042241632
xx-swe_Latn,32.0322998708778
xx-swh_Latn,33.35582092669488
xx-szl_Latn,25.04540245707568
xx-tam_Taml,29.65977226772596
xx-taq_Latn,8.831197700411728
xx-taq_Tfng,10.90461737358358
xx-tat_Cyrl,26.56372031392883
xx-tel_Telu,26.559196551241033
xx-tgk_Cyrl,28.040368321207932
xx-tgl_Latn,37.84751493480851
xx-tha_Thai,26.079939097002352
xx-tir_Ethi,12.672147492763846
xx-tpi_Latn,36.06558658807922
xx-tsn_Latn,30.664522694467227
xx-tso_Latn,26.545528296686133
xx-tuk_Latn,22.006150290665232
xx-tum_Latn,25.61592205754939
xx-tur_Latn,28.618449470538277
xx-twi_Latn,20.597102181021317
xx-tzm_Tfng,20.066984279008942
xx-uig_Arab,19.35605522211276
xx-ukr_Cyrl,27.950697904365796
xx-umb_Latn,21.982851671842475
xx-urd_Arab,26.154895343592997
xx-uzn_Latn,29.95100650452213
xx-vec_Latn,27.982972194960393
xx-vie_Latn,29.460353282788642
xx-war_Latn,37.144603565866696
xx-wol_Latn,14.141143398447637
xx-xho_Latn,25.96618808214375
xx-ydd_Hebr,30.83223261233181
xx-yor_Latn,15.873849209982566
xx-yue_Hant,10.414281879837937
xx-zho_Hans,11.747375941978852
xx-zho_Hant,10.744524428336545
xx-zsm_Latn,36.08848115235814
xx-zul_Latn,28.047398352119163
