label,chrF++
ace_Arab-xx,15.485935767763973
ace_Latn-xx,19.989484937826955
acm_Arab-xx,22.144146317356743
acq_Arab-xx,22.644923113464905
aeb_Arab-xx,21.16014310315889
afr_Latn-xx,23.993749951242354
ajp_Arab-xx,22.65818891058216
aka_Latn-xx,17.902048834672836
als_Latn-xx,23.22749310216623
amh_Ethi-xx,21.482332548136114
apc_Arab-xx,22.14373768847924
arb_Arab-xx,22.14317813264245
arb_Latn-xx,16.578156803516062
ars_Arab-xx,22.195156851486438
ary_Arab-xx,21.02850683901643
arz_Arab-xx,21.948517967179647
asm_Beng-xx,20.809335353444673
ast_Latn-xx,22.376647117169036
awa_Deva-xx,22.146043456728286
ayr_Latn-xx,14.43383656256048
azb_Arab-xx,19.241210154357635
azj_Latn-xx,21.350239806074963
bak_Cyrl-xx,21.152832973544815
bam_Latn-xx,16.40469951566992
ban_Latn-xx,21.832639195924173
bel_Cyrl-xx,21.883121214252423
bem_Latn-xx,18.394474736680934
ben_Beng-xx,21.53644512010846
bho_Deva-xx,21.19916517099266
bjn_Arab-xx,15.46360923524749
bjn_Latn-xx,21.753237798841035
bod_Tibt-xx,14.376737916056467
bos_Latn-xx,22.649146014145423
bug_Latn-xx,18.34798288613441
bul_Cyrl-xx,23.33335098165041
cat_Latn-xx,23.92040331012955
ceb_Latn-xx,23.050926549089734
ces_Latn-xx,23.30292538924078
cjk_Latn-xx,16.0241485864625
ckb_Arab-xx,20.08373312946712
crh_Latn-xx,20.749185822618326
cym_Latn-xx,22.79960130202284
dan_Latn-xx,23.513048773973036
deu_Latn-xx,23.888332057234184
dik_Latn-xx,14.703351305471873
dyu_Latn-xx,15.018402426295577
dzo_Tibt-xx,13.569824179739514
ell_Grek-xx,21.98327434485343
eng_Latn-xx,24.56054044370323
epo_Latn-xx,23.45087962048595
est_Latn-xx,22.801707618326752
eus_Latn-xx,22.035088135394584
ewe_Latn-xx,16.99618780236799
fao_Latn-xx,22.005819018645912
fij_Latn-xx,18.072439570720064
fin_Latn-xx,22.272784415365997
fon_Latn-xx,15.481011946558851
fra_Latn-xx,23.703622139399997
fur_Latn-xx,22.503123190017128
fuv_Latn-xx,15.612737561160333
gaz_Latn-xx,17.857886810782688
gla_Latn-xx,21.234873489363615
