label,chrF++
ace_Arab-xx,17.1590102987142
ace_Latn-xx,21.39022869901679
acm_Arab-xx,23.182074477556455
acq_Arab-xx,23.746736018570655
aeb_Arab-xx,22.41271827951112
afr_Latn-xx,25.20765281974112
ajp_Arab-xx,23.6887293730639
aka_Latn-xx,19.733647437770642
als_Latn-xx,24.336702863290046
amh_Ethi-xx,22.632720759996428
apc_Arab-xx,23.153552392399767
arb_Arab-xx,23.65249505292089
arb_Latn-xx,18.407875078519606
ars_Arab-xx,23.555872214210076
ary_Arab-xx,22.177976229502274
arz_Arab-xx,22.81926924862096
asm_Beng-xx,22.005273073287142
ast_Latn-xx,23.76490926541734
awa_Deva-xx,23.67153380459728
ayr_Latn-xx,15.714041995262749
azb_Arab-xx,20.64417552040209
azj_Latn-xx,23.02810360066437
bak_Cyrl-xx,22.705308048038635
bam_Latn-xx,18.02356431624397
ban_Latn-xx,23.122700234923514
bel_Cyrl-xx,23.15943039729805
bem_Latn-xx,19.980648606383916
ben_Beng-xx,23.284154501329652
bho_Deva-xx,22.74596945293787
bjn_Arab-xx,17.026296632686773
bjn_Latn-xx,23.15210527969408
bod_Tibt-xx,15.364143844973615
bos_Latn-xx,23.970574517813763
bug_Latn-xx,19.647010845067705
bul_Cyrl-xx,24.28714229336117
cat_Latn-xx,24.73681378622232
ceb_Latn-xx,24.09097127930258
ces_Latn-xx,24.276988597543934
cjk_Latn-xx,17.36330546945031
ckb_Arab-xx,21.172152273417026
crh_Latn-xx,22.70771306992053
cym_Latn-xx,23.87159204755624
dan_Latn-xx,24.787108825376063
deu_Latn-xx,24.981977782561664
dik_Latn-xx,16.235015167875616
dyu_Latn-xx,16.461696047915954
dzo_Tibt-xx,14.310740430525962
ell_Grek-xx,23.297327824876955
eng_Latn-xx,25.762534946416555
epo_Latn-xx,24.266758835632736
est_Latn-xx,24.184885488147177
eus_Latn-xx,23.835691046329238
ewe_Latn-xx,18.394080257782022
fao_Latn-xx,23.299312065120777
fij_Latn-xx,19.30469669581499
fin_Latn-xx,23.3691404786852
fon_Latn-xx,16.854379220281455
fra_Latn-xx,24.784441253884022
fur_Latn-xx,23.686709267754097
fuv_Latn-xx,17.179671669852286
gaz_Latn-xx,19.339984840189295
gla_Latn-xx,22.45733231782965
gle_Latn-xx,23.55331781442003
glg_Latn-xx,24.91110999722499
grn_Latn-xx,19.26632977929194
guj_Gujr-xx,23.29910499276748
hat_Latn-xx,23.591123856899078
hau_Latn-xx,22.560290814744835
heb_Hebr-xx,23.46662821068368
hin_Deva-xx,24.013652762226307
hne_Deva-xx,23.994795034117836
hrv_Latn-xx,23.7170219945596
hun_Latn-xx,23.711751034809534
hye_Armn-xx,23.71120370205369
ibo_Latn-xx,21.50111381989941
ilo_Latn-xx,22.450568889434713
ind_Latn-xx,24.691581615611373
isl_Latn-xx,23.11156052783844
ita_Latn-xx,24.615270590174678
jav_Latn-xx,24.004594762238643
jpn_Jpan-xx,22.771416326066948
kab_Latn-xx,16.762809300297874
kac_Latn-xx,18.05930860996712
kam_Latn-xx,18.184510519382663
kan_Knda-xx,23.000105332576457
kas_Arab-xx,21.06428300063289
kas_Deva-xx,19.53120560150138
kat_Geor-xx,23.054352563884713
kaz_Cyrl-xx,23.242769046330785
kbp_Latn-xx,16.552203865037583
kea_Latn-xx,23.38451172821522
khk_Cyrl-xx,22.519723010554305
khm_Khmr-xx,23.483643069764568
kik_Latn-xx,18.493646802651472
kin_Latn-xx,21.675849287979077
kir_Cyrl-xx,22.735627841757147
kmb_Latn-xx,18.240615403598362
kmr_Latn-xx,22.30669277449649
knc_Arab-xx,12.713297619312053
knc_Latn-xx,17.39272054663121
kon_Latn-xx,19.948427269593882
kor_Hang-xx,22.82849007008306
lao_Laoo-xx,23.574036054199603
lij_Latn-xx,23.396448246446223
lim_Latn-xx,22.951689745129165
lin_Latn-xx,20.49762648874718
lit_Latn-xx,23.41728559862794
lmo_Latn-xx,23.342669137456767
ltg_Latn-xx,21.94817887587359
ltz_Latn-xx,24.573520853211363
lua_Latn-xx,19.52109268590233
lug_Latn-xx,19.237234289589217
luo_Latn-xx,18.231424185591244
lus_Latn-xx,19.873924481996124
lvs_Latn-xx,23.98772932700413
mag_Deva-xx,24.14389017958005
mai_Deva-xx,23.77004603099058
mal_Mlym-xx,23.359977327815105
mar_Deva-xx,23.44848885114856
min_Arab-xx,17.88704858225072
min_Latn-xx,22.55113771019072
mkd_Cyrl-xx,24.18136320474106
mlt_Latn-xx,24.17631826825697
mni_Beng-xx,17.1373681601396
mos_Latn-xx,16.535843831731135
mri_Latn-xx,21.160609052235092
mya_Mymr-xx,22.007604124309704
nld_Latn-xx,23.95847354207304
nno_Latn-xx,24.61503968317317
nob_Latn-xx,24.562266483136337
npi_Deva-xx,23.808922956169045
nso_Latn-xx,22.290947362158906
nus_Latn-xx,15.622440019886637
nya_Latn-xx,21.488220915643534
oci_Latn-xx,24.921168305732614
ory_Orya-xx,21.19846073627039
pag_Latn-xx,20.690592756948046
pan_Guru-xx,23.5705633067351
pap_Latn-xx,23.964622403039584
pbt_Arab-xx,22.875157847480505
pes_Arab-xx,23.555876343327192
plt_Latn-xx,22.9814541749563
pol_Latn-xx,23.80970070172973
por_Latn-xx,25.099027009663093
prs_Arab-xx,23.804337721622282
quy_Latn-xx,18.133990455407037
ron_Latn-xx,24.58567231093983
run_Latn-xx,21.16237407902522
rus_Cyrl-xx,23.972291169484507
sag_Latn-xx,18.847566237103795
san_Deva-xx,21.355435180800526
sat_Olck-xx,11.026694351825057
scn_Latn-xx,22.90985354876752
shn_Mymr-xx,20.119003611619636
sin_Sinh-xx,22.682487438543614
slk_Latn-xx,23.978838555887354
slv_Latn-xx,24.168532387685882
smo_Latn-xx,22.023701052684793
sna_Latn-xx,21.28598356597054
snd_Arab-xx,22.60057804627637
som_Latn-xx,21.665084699997397
sot_Latn-xx,22.56596295887227
spa_Latn-xx,24.53151386353585
srd_Latn-xx,23.717174475271573
srp_Cyrl-xx,24.574783527335537
ssw_Latn-xx,21.07740308066249
sun_Latn-xx,23.493958995011376
swe_Latn-xx,24.545359501450225
swh_Latn-xx,23.22275090847094
szl_Latn-xx,23.3680474060371
tam_Taml-xx,23.06472477097266
taq_Latn-xx,16.891643866985824
taq_Tfng-xx,14.275905074110204
tat_Cyrl-xx,23.283365906276817
tel_Telu-xx,23.535814452764377
tgk_Cyrl-xx,23.111526120904706
tgl_Latn-xx,24.205602831175334
tha_Thai-xx,23.429596946043795
tir_Ethi-xx,20.754762572506408
tpi_Latn-xx,21.799717835017994
tsn_Latn-xx,21.63500858667938
tso_Latn-xx,19.862128576961588
tuk_Latn-xx,22.32756037060608
tum_Latn-xx,20.80001724534893
tur_Latn-xx,24.501665166407356
twi_Latn-xx,19.532170291816822
tzm_Tfng-xx,16.133251844363404
uig_Arab-xx,19.621540149754786
ukr_Cyrl-xx,23.709533249690974
umb_Latn-xx,17.623613669723245
urd_Arab-xx,23.090371523348864
uzn_Latn-xx,23.539316217744492
vec_Latn-xx,23.571914580612113
vie_Latn-xx,23.35791105866906
war_Latn-xx,23.954592782601143
wol_Latn-xx,17.209258759283557
xho_Latn-xx,22.6129052959247
ydd_Hebr-xx,23.456786348435408
yor_Latn-xx,19.44305549949874
yue_Hant-xx,22.602468168611487
zho_Hans-xx,22.52690000108944
zho_Hant-xx,21.86750960793462
zsm_Latn-xx,24.71746875936041
zul_Latn-xx,22.855183245565808
