label,chrF++
xx-ace_Arab,14.273971667975921
xx-ace_Latn,25.59385572135715
xx-acm_Arab,23.628004231178533
xx-acq_Arab,23.335137769422847
xx-aeb_Arab,22.428999903441404
xx-afr_Latn,32.41629416507414
xx-ajp_Arab,23.974050463796267
xx-aka_Latn,18.45671346631018
xx-als_Latn,30.287200417969085
xx-amh_Ethi,15.605359100183463
xx-apc_Arab,23.678691304475553
xx-arb_Arab,24.221504593077626
xx-arb_Latn,20.216103743292063
xx-ars_Arab,24.015018178372763
xx-ary_Arab,21.201017512838142
xx-arz_Arab,23.28314864530449
xx-asm_Beng,19.47946255380839
xx-ast_Latn,28.61846916740199
xx-awa_Deva,24.617871734301076
xx-ayr_Latn,10.41772563028149
xx-azb_Arab,20.621435597098284
xx-azj_Latn,25.026706974796703
xx-bak_Cyrl,23.591437779041527
xx-bam_Latn,14.330700595334832
xx-ban_Latn,27.807942204315022
xx-bel_Cyrl,23.2317439389295
xx-bem_Latn,20.86091325036149
xx-ben_Beng,24.01125154556621
xx-bho_Deva,22.902800398829722
xx-bjn_Arab,14.37463542719352
xx-bjn_Latn,29.436576300953867
xx-bod_Tibt,12.939318690353986
xx-bos_Latn,26.110268483852188
xx-bug_Latn,17.94964968910914
xx-bul_Cyrl,30.62358089772122
xx-cat_Latn,30.73490196494349
xx-ceb_Latn,34.68842375761227
xx-ces_Latn,24.78370320231147
xx-cjk_Latn,8.841671737738949
xx-ckb_Arab,23.940233838515866
xx-crh_Latn,23.57025554838113
xx-cym_Latn,28.591649930053553
xx-dan_Latn,30.601774081557693
xx-deu_Latn,30.290151982339758
xx-dik_Latn,5.88174171027934
xx-dyu_Latn,7.33568115291275
xx-dzo_Tibt,15.173531664880452
xx-ell_Grek,25.531713266268635
xx-eng_Latn,34.839635511490606
xx-epo_Latn,32.549376900423646
xx-est_Latn,28.331797553329658
xx-eus_Latn,29.238385169665527
xx-ewe_Latn,15.7784570193368
xx-fao_Latn,25.324049156713013
xx-fij_Latn,28.075133724181217
xx-fin_Latn,27.885933556466313
xx-fon_Latn,7.087597696171283
xx-fra_Latn,31.700111443815405
xx-fur_Latn,27.146526361363634
xx-fuv_Latn,7.779507515945999
xx-gaz_Latn,19.687082238114556
xx-gla_Latn,27.59840404360963
xx-gle_Latn,28.008413518815072
xx-glg_Latn,29.7869693144441
xx-grn_Latn,17.777041384850776
xx-guj_Gujr,24.645894123855744
xx-hat_Latn,28.642412924146925
xx-hau_Latn,28.48337360910729
xx-heb_Hebr,24.12465403078628
xx-hin_Deva,26.352816612238104
xx-hne_Deva,24.571639920234798
xx-hrv_Latn,25.64447796616588
xx-hun_Latn,26.442939835537832
xx-hye_Armn,27.722692952342133
xx-ibo_Latn,23.47243469033676
xx-ilo_Latn,31.272491983642244
xx-ind_Latn,34.1794056977244
xx-isl_Latn,24.36863779115542
xx-ita_Latn,28.50351452042738
xx-jav_Latn,30.376918598450676
xx-jpn_Jpan,13.921240036919066
xx-kab_Latn,14.822891076357148
xx-kac_Latn,19.883618374322623
xx-kam_Latn,12.449217003764588
xx-kan_Knda,26.583180580165934
xx-kas_Arab,16.320497481774805
xx-kas_Deva,12.919003348601901
xx-kat_Geor,26.914944478231185
xx-kaz_Cyrl,27.50904350749652
xx-kbp_Latn,10.04509313612737
xx-kea_Latn,28.628084560807775
xx-khk_Cyrl,25.36530083606552
xx-khm_Khmr,23.450573649224246
xx-kik_Latn,12.745143208955884
xx-kin_Latn,26.408263262840393
xx-kir_Cyrl,24.69927849559312
xx-kmb_Latn,19.149268293350467
xx-kmr_Latn,24.40105133804683
xx-knc_Arab,8.59818798568033
xx-knc_Latn,11.260739410746295
xx-kon_Latn,25.50882975851476
xx-kor_Hang,14.073568242008783
xx-lao_Laoo,27.995947571246678
xx-lij_Latn,24.950714966935415
xx-lim_Latn,25.420104545592963
xx-lin_Latn,30.10993213873037
xx-lit_Latn,27.240885357421675
xx-lmo_Latn,22.87334211703646
xx-ltg_Latn,23.781829149568363
xx-ltz_Latn,27.874429374067738
xx-lua_Latn,20.066504746824354
xx-lug_Latn,19.123577457617845
xx-luo_Latn,18.874781489212612
xx-lus_Latn,20.275326954409024
xx-lvs_Latn,27.884259173549886
xx-mag_Deva,25.798547092209017
xx-mai_Deva,26.259783700473854
xx-mal_Mlym,26.223937264419316
xx-mar_Deva,23.932375219299956
xx-min_Arab,16.689145203709074
xx-min_Latn,28.619276224029473
xx-mkd_Cyrl,29.645767510564937
xx-mlt_Latn,27.06592963434205
xx-mni_Beng,15.77147701423223
xx-mos_Latn,7.530889667442793
xx-mri_Latn,31.853816687219215
xx-mya_Mymr,27.173611562997856
xx-nld_Latn,29.06327642221636
xx-nno_Latn,28.323562134796294
xx-nob_Latn,28.85640481344956
xx-npi_Deva,25.119330719801436
xx-nso_Latn,29.639593552153503
xx-nus_Latn,9.719475779858126
xx-nya_Latn,27.711580035840495
xx-oci_Latn,29.417203409097407
xx-ory_Orya,20.60923871886763
xx-pag_Latn,25.228890055175345
xx-pan_Guru,23.902139581033882
xx-pap_Latn,29.76088816065935
xx-pbt_Arab,21.12831801377197
xx-pes_Arab,26.856915521466036
xx-plt_Latn,33.32818622752036
xx-pol_Latn,24.875625132082405
xx-por_Latn,30.964635870862633
xx-prs_Arab,27.346704581459797
xx-quy_Latn,17.29960977600995
xx-ron_Latn,29.80021454852142
xx-run_Latn,22.90558747950651
xx-rus_Cyrl,27.223192734333956
xx-sag_Latn,21.22890397411788
xx-san_Deva,18.901109754424464
xx-sat_Olck,2.8894117469885603
xx-scn_Latn,25.209322685871232
xx-shn_Mymr,21.37341355079551
xx-sin_Sinh,23.353174958726566
xx-slk_Latn,25.585501064307337
xx-slv_Latn,27.170210157755147
xx-smo_Latn,34.900665922092635
xx-sna_Latn,25.876649691476228
xx-snd_Arab,23.201434800265496
xx-som_Latn,25.116120568100662
xx-sot_Latn,30.442617787145437
xx-spa_Latn,29.472921825934478
xx-srd_Latn,30.509139716342194
xx-srp_Cyrl,27.61630325418909
xx-ssw_Latn,24.025413992758015
xx-sun_Latn,28.93749498445286
xx-swe_Latn,30.021996765284797
xx-swh_Latn,31.488154758815572
xx-szl_Latn,22.774529005935168
xx-tam_Taml,29.035464392321014
xx-taq_Latn,5.523275009213726
xx-taq_Tfng,11.159064415416541
xx-tat_Cyrl,25.60345556162084
xx-tel_Telu,25.606301585550074
xx-tgk_Cyrl,27.20115988301971
xx-tgl_Latn,35.98122167333243
xx-tha_Thai,25.247292919411052
xx-tir_Ethi,12.321716708403134
xx-tpi_Latn,34.6480577132988
xx-tsn_Latn,28.76425311305012
xx-tso_Latn,24.55987463321077
xx-tuk_Latn,20.25449490342636
xx-tum_Latn,24.890915129220737
xx-tur_Latn,27.8815619277485
xx-twi_Latn,18.655604058397422
xx-tzm_Tfng,17.920146338160272
xx-uig_Arab,18.267296249485234
xx-ukr_Cyrl,26.227338053123205
xx-umb_Latn,18.48590541876623
xx-urd_Arab,25.13038761675217
xx-uzn_Latn,28.668435247197948
xx-vec_Latn,25.754853115843083
xx-vie_Latn,28.316275951141495
xx-war_Latn,34.809394687558424
xx-wol_Latn,10.079616201444741
xx-xho_Latn,24.86664681633707
xx-ydd_Hebr,28.96024320453853
xx-yor_Latn,14.762039030598665
xx-yue_Hant,10.01781119838829
xx-zho_Hans,11.578850119016831
xx-zho_Hant,10.300268318942607
xx-zsm_Latn,34.138696340679765
xx-zul_Latn,26.909424003802595
