label,chrF++
Arab-Arab,16.071348647065932
Arab-Cyrl,18.793262965094566
Arab-Latn,19.150517824005533
Arab-other,16.55347482700271
Cyrl-Arab,16.421951107277128
Cyrl-Cyrl,19.92734897535801
Cyrl-Latn,19.755060220275936
Cyrl-other,17.26235135165734
Latn-Arab,15.540969354455097
Latn-Cyrl,18.35197605124791
Latn-Latn,18.870639422557762
Latn-other,16.125867451437117
other-Arab,15.821816175864658
other-Cyrl,18.606597755326607
other-Latn,18.997996673510432
other-other,16.5272513648683
